freq baseline nonperiodic diff
12.516000000 0.567599586949 0.231654517475 0.335945069474
12.534000000 0.567846875959 0.231275774801 0.336571101158
12.552000000 0.568095973087 0.230512042864 0.337583930223
12.570000000 0.568346801886 0.229390770962 0.338956030924
12.588000000 0.568599285602 0.227932815552 0.340666470051
12.606000000 0.568853347201 0.226153518178 0.342699829022
12.624000000 0.569108909388 0.22406326913 0.345045640258
12.642000000 0.56936589464 0.221667374533 0.347698520108
12.660000000 0.569624225226 0.218964762103 0.350659463122
12.678000000 0.569883823231 0.215944561486 0.353939261745
12.696000000 0.570144610587 0.21257881984 0.357565790747
12.714000000 0.570406509094 0.208808923297 0.361597585798
12.732000000 0.570669440452 0.204524805855 0.366144634596
12.750000000 0.570933326278 0.199546203309 0.37138712297
12.768000000 0.571198088144 0.193641972358 0.377556115786
12.786000000 0.571463647593 0.186641776461 0.384821871133
12.804000000 0.571729926176 0.178603603509 0.393126322666
12.822000000 0.571996845469 0.169824414886 0.402172430583
12.840000000 0.572264327109 0.160607670925 0.411656656185
12.858000000 0.572532292819 0.15106054303 0.421471749789
12.876000000 0.572800664433 0.141102827954 0.431697836479
12.894000000 0.573069363926 0.130568603217 0.442500760709
12.912000000 0.573338313443 0.119276228592 0.454062084851
